SO2,NO2,O3,PM2.5,,PM10,Cluster,
5.166232,18.96164,83.54277,16.35267,35.39873,1,,
5.194674,36.72196,72.76998,17.75367,29.69673,1,,
11.88508,38.51219,55.60918,41.424,54.33133,2,,
6.637591,21.50595,70.29882,23.56583,35.92568,1,,
22.65283,39.59284,67.26652,23.2885,37.30993,2,,
17.69646,23.61084,45.32722,17.09583,27.35779,1,,
24.40039,26.64126,55.51827,25.23183,36.08133,2,,
21.08519,30.24648,68.00685,25.19833,38.4218,1,,
15.83497,37.52649,72.06464,32.35033,44.29749,2,,
10.19641,33.14024,62.41248,28.2525,60.876,2,,
10.99357,30.48217,68.60821,21.13417,51.78533,1,,
9.911096,26.76882,73.73104,22.31017,50.3215,1,,
7.428794,28.73394,58.19251,28.0505,38.66033,1,,
8.518474,26.27958,68.38225,23.40983,32.75967,1,,
10.44148,20.14102,67.75473,22.70583,31.13733,1,,
8.784464,18.17716,77.96802,18.03083,23.4925,1,,
,,,,,,,
6.266052,18.53978,62.50077,16.184,23.5665,1,,
7.522115,17.26637,57.61829,18.1315,26.10517,1,,
20.7245,18.00227,51.83426,12.83933,19.46033,1,,
33.29393,28.76841,54.05232,18.1255,23.8065,2,,
8.168278,20.12378,53.44605,14.9835,21.46517,1,,
10.14374,22.50329,59.54695,24.24772,31.05825,1,,
20.50082,30.87312,49.03355,24.80043,36.93673,2,,
12.8185,23.13301,56.19574,23.42876,32.42518,1,,
20.74459,28.4358,60.36067,19.24348,32.68274,1,,
9.115034,25.30163,65.29681,20.76758,33.47069,1,,
12.81507,31.02861,59.44763,29.09053,50.21638,2,,
11.72395,27.85946,66.60485,36.05543,45.46203,1,,
10.37948,30.53827,67.13604,32.97933,50.3423,1,,
22.5232,28.06793,62.14467,28.35867,38.21965,2,,
33.29393,32.43089,67.16149,29.12679,49.37453,2,,
25.17248,27.68368,67.75244,28.89724,51.1502,2,,
33.29393,32.42691,56.04671,20.47584,40.80717,2,,
23.95084,33.93695,68.48493,26.74085,40.31483,2,,
31.97374,33.60755,38.5455,30.18501,43.647,2,,
15.57267,35.97571,54.95223,37.206,43.62117,2,,
5.745479,29.76413,72.37496,29.8005,45.35083,1,,
27.23516,23.41715,68.02124,19.82967,33.59617,1,,
14.67533,22.33838,55.93978,24.58233,35.71667,1,,
16.14268,29.86662,70.51595,31.76083,45.81983,1,,
14.04552,36.08228,72.90405,29.73517,41.93985,1,,
8.400428,32.21316,60.18657,19.64,35.33989,1,,
32.10904,37.9167,82.69453,34.24383,48.61633,2,,
16.81395,37.25946,68.74523,28.55417,34.634,1,,
13.80242,32.00223,77.16065,35.43133,48.10394,1,,
7.591679,24.10824,69.90184,26.30417,39.87833,1,,
6.82963,29.75943,74.37328,19.21633,31.44633,1,,
10.87818,30.52837,67.6635,27.08783,34.59333,1,,
10.78256,34.31051,50.2656,20.98352,29.01046,1,,
12.08977,29.49709,61.03384,30.16267,36.63533,1,,
33.29393,46.09755,63.84149,36.94217,47.04117,0,,
5.340886,31.43686,54.69913,34.94183,44.19233,1,,
9.739905,25.12881,72.68365,14.863,22.02383,1,,
5.76992,24.93014,58.46294,16.55667,25.10757,1,,
11.4735,31.08593,54.9627,15.61067,29.65981,1,,
7.768006,34.46866,54.08131,20.32767,43.73122,1,,
6.099443,31.12862,57.16604,16.20048,24.57539,1,,
8.719476,39.22257,53.27274,20.66333,43.0286,1,,
14.21137,40.05958,52.44706,22.71,33.5737,2,,
9.273336,31.25065,64.13154,17.47333,25.66944,1,,
13.22412,38.5315,75.05737,25.17583,36.19724,1,,
10.35618,34.26545,80.28877,29.0275,46.54357,1,,
18.58159,37.42319,86.20955,28.68067,51.28061,1,,
8.628257,35.34919,72.85173,30.36533,42.55919,1,,
7.85486,29.71422,58.85174,29.32967,42.40232,1,,
4.318275,23.52687,68.53758,18.65783,28.30786,1,,
22.42064,34.79492,44.14412,28.05867,46.36158,2,,
14.0189,27.56845,49.05571,28.53117,41.27453,2,,
,,,,,,,
11.69958,27.56587,64.33199,19.80283,32.09489,1,,
7.025162,28.88745,55.54247,24.43683,36.50983,1,,
11.161,36.92099,53.33389,26.215,43.58019,2,,
12.24995,35.37119,72.21604,30.34217,52.20803,1,,
8.464019,32.96307,36.53629,31.96217,50.95831,2,,
18.18664,30.58231,58.2592,28.46167,43.08766,2,,
20.83106,33.35489,46.67457,26.1365,41.76071,2,,
9.400504,26.32949,64.07441,19.50517,35.73839,1,,
8.179087,29.8351,62.78602,20.24407,36.67483,1,,
7.455883,33.4209,51.17286,23.57767,38.82578,1,,
8.021586,32.75009,58.68752,23.1035,37.78018,1,,
12.09283,33.24504,48.88905,26.066,36.39913,1,,
10.37275,29.71924,57.59357,29.16277,37.66709,1,,
12.83576,22.90276,44.62521,14.53624,27.01039,1,,
33.29393,39.87448,32.743,22.78716,37.37652,2,,
20.70357,38.32652,46.97105,23.60859,42.60853,2,,
11.69791,34.3637,57.68774,26.79851,48.023,2,,
24.28204,41.91413,50.6185,35.83591,55.07792,2,,
13.96318,31.87246,46.48737,32.80769,44.33139,2,,
10.34361,25.80195,60.85698,25.13238,39.31734,1,,
31.47919,33.82446,45.97219,21.07088,33.15843,2,,
13.27602,33.88092,45.1148,23.94047,39.15248,2,,
25.68055,47.54222,39.78636,27.40308,45.38489,2,,
12.12674,35.71349,35.73964,24.27371,38.23621,2,,
14.25666,39.31805,48.87239,28.35352,45.54251,2,,
14.05163,33.9434,57.73272,30.74846,46.94401,2,,
10.73029,30.96038,47.2954,27.50482,36.33406,1,,
7.648272,31.97149,54.7512,22.16351,30.01979,1,,
10.49661,35.84686,49.60016,26.28581,38.25948,2,,
9.484012,26.81695,54.42315,30.12332,44.25985,1,,
7.761925,35.00028,44.37298,29.55143,38.86033,2,,
11.60681,46.88313,44.83249,33.58478,43.49026,2,,
8.085177,30.17217,43.3784,33.80309,41.51529,2,,
8.237543,34.55612,39.02427,28.81376,31.14174,2,,
11.99372,32.70834,34.48656,36.25841,41.06993,2,,
9.897115,31.69933,35.8148,32.75809,40.07153,2,,
5.651932,32.95539,39.91672,27.2818,32.44896,1,,
9.211592,34.27584,42.16694,21.99116,26.0493,1,,
7.101948,44.45836,45.72851,26.48926,39.45213,2,,
6.762766,43.32722,44.44865,30.17044,38.11674,2,,
7.012301,37.68046,42.84765,24.70403,32.33211,1,,
14.62222,51.98405,36.9851,32.46407,40.91662,2,,
11.4948,47.58999,45.62172,46.78975,56.27705,0,,
16.35906,49.35699,39.99412,50.30933,58.4365,0,,
17.95471,46.42844,37.05437,30.299,41.89133,2,,
12.22819,36.93038,44.41194,30.13767,39.049,2,,
9.183135,25.82857,38.6266,32.028,33.59917,1,,
6.811721,16.67684,40.24559,15.26217,18.76367,1,,
20.43951,37.45378,31.34685,25.062,32.58417,2,,
12.36168,35.23981,28.343,22.087,30.39733,2,,
6.354768,35.84283,31.61042,23.4705,27.37183,1,,
12.39223,39.45557,33.60089,27.5805,36.3895,2,,
,,,,,,,
31.031,52.44821,25.35027,24.7025,34.2195,2,,
5.206022,33.05531,37.47391,30.08717,38.747,2,,
25.3152,41.07969,30.51005,23.12883,30.64267,2,,
33.29393,49.97693,19.9678,24.43217,32.3735,2,,
11.88027,50.97296,44.43054,31.53167,48.14083,2,,
5.71903,36.36582,39.26997,19.73918,31.76989,1,,
7.739869,33.41292,34.89765,16.65362,38.64196,1,,
12.10006,40.18062,34.80736,17.15509,30.58502,2,,
9.948399,33.76315,34.54101,25.32856,36.85391,2,,
7.818169,29.23911,31.86184,21.2967,23.76645,1,,
7.642773,36.73869,36.88045,27.85262,36.60943,2,,
11.47095,43.09438,40.4543,30.6978,46.84884,2,,
12.31196,31.082,41.1613,24.29848,35.25262,2,,
12.60461,29.60544,50.07881,18.50766,26.02131,1,,
16.50413,43.20961,42.50833,30.95064,33.87167,2,,
8.357088,33.58489,45.55808,24.2977,31.39642,1,,
10.66252,41.21814,35.95105,31.58399,43.64063,2,,
9.977772,40.07222,34.35254,24.58818,46.88177,2,,
13.0185,44.65591,38.77747,32.52203,49.94888,2,,
8.669138,36.54629,41.27237,23.72433,38.21164,2,,
7.174938,34.24903,38.54326,24.17127,39.02857,1,,
14.3205,40.39088,32.29485,29.22369,46.74183,2,,
15.52379,43.66867,29.42328,37.81051,60.03946,0,,
12.69879,42.97149,32.01666,32.77913,55.72134,2,,
16.77695,42.43532,31.00375,37.39581,64.24896,0,,
15.93554,43.85111,32.16143,36.37276,59.06463,2,,
10.07568,36.94826,24.88801,27.57254,53.39266,2,,
14.88808,45.02883,30.26456,33.13073,55.04554,2,,
9.124272,39.50159,30.60659,29.13176,46.82138,2,,
9.949504,42.91867,32.29022,38.22106,53.44458,2,,
14.44195,36.75025,34.44344,28.17789,45.99592,2,,
13.83447,43.05505,33.99877,26.10887,42.71825,2,,
15.3068,39.29791,33.80116,27.5335,47.26871,2,,
11.99919,38.2296,30.30327,27.02351,48.09683,2,,
11.24224,39.7111,28.41646,28.4212,54.09374,2,,
11.73403,50.06332,27.78007,39.22949,65.12016,0,,
17.33073,51.15328,25.78645,40.15192,68.07751,0,,
18.82679,46.12282,34.98419,41.73858,66.06576,0,,
16.25385,47.37021,31.11755,36.42592,61.52142,0,,
20.34515,53.15813,36.92552,53.83538,80.67627,0,,
30.77809,53.15813,32.86625,55.74462,85.6286,0,,
18.10865,53.15813,40.27551,48.20246,83.57751,0,,
28.35599,47.9981,41.34603,43.44743,76.50207,0,,
15.87307,53.15813,37.0834,47.60503,71.28074,0,,
21.71562,53.15813,36.08162,55.74462,90.08136,0,,
15.11694,42.24721,28.65177,41.25785,71.90433,0,,
14.44745,43.48513,26.76905,37.25737,68.37079,0,,
18.3022,46.80715,28.30991,40.87796,76.10701,0,,
15.83266,48.3246,28.3978,37.28174,71.51134,0,,
21.31571,49.14774,29.39901,43.27786,80.87444,0,,
19.75109,52.0585,32.69408,49.11349,83.62657,0,,
25.84462,53.15813,40.03915,50.19939,77.82737,0,,
,,,,,,,
19.9881,53.15813,35.40491,46.79931,82.73961,0,,
21.03661,34.74576,38.85758,29.99819,74.28998,2,,
8.661456,25.46327,31.17273,22.17392,41.32484,1,,
7.880728,19.2573,25.69859,16.0282,31.19445,1,,
24.55865,38.64382,15.80537,19.80217,37.53864,2,,
18.14886,49.60236,27.63794,33.73551,57.39499,0,,
19.92224,48.71279,30.01852,41.48251,64.62369,0,,
23.2057,53.15813,18.65978,41.028,57.17357,0,,
33.29393,53.15813,14.30737,44.78783,76.31437,0,,
27.4288,53.15813,22.3801,47.56417,81.29398,0,,
13.95796,50.28219,29.57201,38.37017,60.03927,0,,
20.1468,51.97307,22.72183,38.87867,59.26439,0,,
32.69572,53.15813,26.14586,55.74462,77.99234,0,,
22.65977,53.15813,28.28775,55.74462,81.67549,0,,
19.78531,53.15813,26.78588,55.74462,81.34028,0,,
18.13664,46.47639,29.65715,38.34833,64.56947,0,,
10.45176,23.26577,23.20382,12.966,31.99524,1,,
25.28901,53.15813,15.4679,34.25333,61.11607,0,,
33.29393,53.15813,18.55449,55.74462,95.90235,0,,
29.30506,53.15813,34.59605,52.89086,78.85406,0,,
25.09409,53.15813,33.43116,55.74462,100.0649,0,,
17.33919,53.15813,34.25476,55.74462,94.53828,0,,
16.25507,53.15813,29.12073,55.74462,89.79242,0,,
15.53917,51.29797,28.62276,50.42409,82.66691,0,,
23.26461,53.15813,20.86248,54.26766,91.86334,0,,
27.77636,53.15813,29.13795,41.50517,73.14876,0,,
13.04235,38.89079,31.52278,31.16133,65.75237,2,,
8.366021,37.32873,26.22239,32.50771,44.15328,2,,
11.19367,45.43334,26.24135,33.71699,58.35636,2,,
19.55212,53.15813,27.87114,35.04867,63.44683,0,,
14.48241,53.15813,19.36807,47.288,78.74542,0,,
13.75703,53.15813,21.40497,55.74462,93.45646,0,,
26.149,53.15813,30.85207,55.74462,100.0649,0,,
17.51476,53.15813,32.80407,55.74462,100.0649,0,,
17.12174,53.15813,31.31397,51.35674,88.83554,0,,
33.29393,53.15813,25.4426,51.89151,92.42588,0,,
29.59856,53.15813,23.57529,44.72517,77.6167,0,,
9.771766,50.63353,24.53211,39.93517,66.69398,0,,
28.03038,53.15813,18.96161,50.41394,85.92736,0,,
25.24493,53.15813,24.62955,55.74462,94.64643,0,,
14.01017,42.24935,36.00501,36.33733,66.28336,2,,
16.28977,37.03349,32.72419,23.707,48.25252,2,,
14.51296,49.27676,24.66323,31.0643,62.27141,0,,
12.80556,41.9118,36.31763,38.04248,82.08835,0,,
9.053799,35.87511,39.46111,27.06817,57.74908,2,,
9.985628,39.18948,41.07127,27.61117,70.11922,2,,
5.556931,28.96304,25.8411,20.70599,38.63062,1,,
20.70494,53.15813,19.57735,44.595,70.52502,0,,
25.38503,53.15813,23.71264,45.0855,72.69684,0,,
17.8322,53.15813,31.45019,52.19317,86.62508,0,,
15.47098,53.15813,25.10665,46.11567,75.88698,0,,
24.27644,47.43826,24.55402,32.7235,67.44506,0,,
,,,,,,,
10.04237,47.75136,22.77773,29.6335,54.33179,2,,
8.422687,44.19848,25.72796,28.13783,37.30762,2,,
3.612529,22.47283,24.12335,15.18067,23.69924,1,,
19.81151,32.78985,19.58749,15.97367,23.17022,2,,
16.64984,53.15813,19.64864,32.278,42.27133,2,,
18.86877,51.76277,23.2254,38.44183,56.19033,0,,
18.81029,53.04871,27.26847,31.60067,56.71033,0,,
8.251161,40.3137,33.56884,20.21433,35.18683,2,,
9.053086,33.22124,35.20011,19.2875,38.56608,1,,
30.45139,47.42382,26.122,31.39439,52.51551,0,,
25.03821,53.15813,30.7586,42.90723,65.21574,0,,
18.77195,53.15813,40.61604,47.48238,75.34626,0,,
17.85827,50.00157,44.63498,42.01463,69.93242,0,,
17.18107,47.19764,32.88497,28.03312,48.91274,2,,
26.05782,50.33233,33.32955,34.43366,53.74241,0,,
19.38471,53.15813,36.63752,43.99604,76.26075,0,,
24.02158,53.15813,34.79302,48.67178,78.33072,0,,
19.77423,48.11276,38.89518,41.87306,68.91186,0,,
25.84514,52.93919,41.61105,38.27607,64.10087,0,,
11.35304,53.15813,34.74867,31.67733,62.1735,0,,
14.13936,53.14345,26.63833,40.79833,77.48817,0,,
10.73371,51.66216,48.76337,32.86383,93.41167,0,,
19.09922,53.15813,43.38711,39.537,79.04433,0,,
15.01139,53.15813,44.56628,45.32383,91.1205,0,,
21.08727,53.15813,48.47136,45.229,77.61993,0,,
30.40845,53.15813,51.48061,50.46751,87.55775,0,,
21.49407,53.15813,61.04119,50.36637,84.18915,0,,
25.44827,53.15813,48.42342,44.35178,75.21564,0,,
17.61161,46.03028,48.10743,40.75939,87.89104,0,,
16.9197,50.36811,43.0035,40.89078,77.67261,0,,
18.82536,46.17062,49.31718,45.21686,82.76047,0,,
15.74196,48.2015,50.36906,35.49245,62.90831,0,,
19.71331,51.35078,55.01534,35.02117,66.7385,0,,
17.31413,53.15813,56.61177,43.4605,79.8955,0,,
25.43173,53.15813,58.29519,51.38783,100.0649,0,,
19.16262,53.15813,59.78692,42.05709,90.39394,0,,
19.175,53.15813,55.17324,40.74206,76.61287,0,,
22.27119,53.15813,56.35832,49.27651,83.94903,0,,
21.57512,48.79496,61.30621,51.71042,87.54349,0,,
16.57611,41.65903,58.99759,37.10077,74.31758,2,,
10.64118,26.7946,65.03701,25.10183,47.96767,1,,
20.19909,25.99972,41.55916,17.802,41.51733,2,,
27.68498,37.4442,35.35617,27.8347,70.73849,2,,
15.14926,28.23834,32.20146,19.86406,30.39849,2,,
15.23822,28.70539,33.01158,20.03974,30.38842,2,,
13.2706,30.46662,41.60208,27.56994,42.58537,2,,
14.1101,36.25606,50.35027,30.80881,41.66215,2,,
16.91833,38.16055,52.9884,26.85988,40.65044,2,,
12.08087,40.87059,48.31753,27.71201,46.57869,2,,
9.707403,41.97606,49.45901,28.72402,46.7226,2,,
16.01799,35.43261,46.26959,23.93804,50.47374,2,,
17.5856,32.45526,50.27841,24.71528,41.75548,2,,
,,,,,,,
31.3184,35.77829,42.02612,24.12971,35.47904,2,,
33.29393,44.97782,37.28402,28.57832,44.04629,2,,
14.21524,36.64579,46.68873,26.20494,48.19247,2,,
11.76088,37.85419,51.88271,25.92198,45.18526,2,,
8.443433,33.36494,51.19916,21.78179,42.12679,1,,
14.60357,35.65202,45.33527,29.11068,53.06488,2,,
17.08758,32.98091,42.32342,27.09772,49.80347,2,,
9.389621,24.71713,63.87326,24.77418,49.34767,1,,
12.32119,30.13889,54.87057,26.18748,38.59118,1,,
10.4992,33.57311,77.68483,21.93433,35.20327,1,,
12.86803,46.40398,60.95847,31.36027,45.57253,2,,
11.32585,42.5088,63.09678,34.64224,50.32916,2,,
14.14608,44.46605,64.73292,29.74481,49.00625,2,,
21.016,47.01975,64.06051,30.74834,54.35578,2,,
10.83244,30.26589,63.78478,23.89803,40.57801,1,,
15.83756,37.30909,58.4383,29.13627,44.91462,2,,
13.42891,47.04126,57.61792,33.12518,60.88684,2,,
12.61778,32.60951,72.54548,32.40324,61.31619,2,,
7.505261,18.43824,48.89155,16.79917,42.91512,1,,
13.7256,36.18382,46.8795,27.09795,52.58523,2,,
10.12049,38.11634,48.69306,35.36708,50.87052,2,,
11.71748,33.88179,60.5878,30.72677,50.65406,2,,
10.06201,22.54586,79.84895,21.31227,41.49041,1,,
10.47271,28.99219,67.76749,22.53219,39.22601,1,,
10.4666,28.32117,56.64513,26.64558,47.12347,1,,
12.53103,31.1184,73.87983,31.03769,54.14793,1,,
12.61264,32.67325,83.50778,33.1449,67.7408,1,,
11.82965,21.55453,86.20955,42.36498,75.04688,1,,
13.0443,28.41237,71.31024,33.89357,66.51343,2,,
11.98895,29.92648,72.37398,38.43678,74.30569,2,,
10.62198,34.85369,78.99514,35.5298,60.11773,2,,
7.678097,30.19602,86.20955,35.96992,66.73778,1,,
5.113494,23.32062,79.71684,17.67022,28.09877,1,,
13.5196,28.14942,44.71311,23.12698,36.99758,1,,
22.01255,25.00022,45.97959,29.92149,39.58957,2,,
10.821,19.37785,68.93914,21.14882,29.40974,1,,
25.40249,30.79151,67.98658,33.59727,50.7655,2,,
33.29393,46.08117,46.42595,26.71207,46.66188,2,,
17.86187,38.99077,62.558,33.26228,89.07952,0,,
32.40103,31.96337,52.57786,32.74371,56.9995,2,,
9.385941,26.32534,57.8534,21.95055,42.53619,1,,
9.649122,16.412,63.90558,16.82801,42.13798,1,,
9.29254,22.3061,60.03026,22.44264,43.57483,1,,
16.27842,22.19327,70.45284,19.77616,37.77452,1,,
14.75405,20.83728,59.61439,22.35013,31.11434,1,,
23.38214,22.48568,60.15714,21.78606,35.50942,1,,
33.29393,30.43484,50.23815,22.12035,36.98958,2,,
21.61494,33.4593,59.66631,22.64728,42.32902,2,,
11.90789,34.00274,56.516,29.90133,49.66571,2,,
11.30478,26.40682,64.00172,26.11567,68.94033,1,,
6.045163,7.988648,52.64915,16.77033,66.0025,1,,
13.91086,15.04731,42.95579,13.8575,49.5815,1,,
,,,,,,,
26.40502,19.61354,39.05759,15.35717,46.42217,2,,
26.07594,25.62235,43.14186,18.5755,39.23467,2,,
20.82845,26.9622,49.26859,17.09667,40.07467,1,,
15.36187,21.44326,49.74242,21.17983,47.29233,1,,
14.57407,20.57228,57.9878,16.68559,39.26,1,,
12.01688,23.77131,51.93595,18.57667,45.48233,1,,
13.3341,27.35365,60.0937,22.69687,47.4745,1,,
12.80905,22.6496,59.6771,27.18957,67.39583,1,,
9.321782,26.61587,60.07899,30.31069,73.70717,2,,
7.85617,21.70214,66.95619,26.57647,65.51767,1,,
3.195715,14.79259,67.62655,21.10718,48.26856,1,,
4.419096,11.9847,55.41625,28.10543,50.37439,1,,
15.2689,23.02319,37.74107,26.9765,47.5497,2,,
8.381995,17.60518,53.47941,22.34838,48.70417,1,,
8.140971,21.53566,73.77612,21.56282,38.80215,1,,
12.00751,21.89915,67.69931,20.58769,42.06831,1,,
8.020189,23.48607,74.9462,19.64852,39.3763,1,,
7.092907,18.63612,66.05204,25.64303,57.04267,1,,
12.28644,22.24582,56.81208,21.6193,46.43453,1,,
12.46538,27.55703,47.87163,29.56785,51.61696,2,,
18.31604,28.29103,56.35938,34.87449,76.24948,2,,
10.72807,25.34649,67.28916,25.64661,57.02978,1,,
8.282258,22.67273,61.99516,21.52701,57.77436,1,,
15.92664,21.807,53.90232,25.91112,62.23668,2,,
13.53136,25.53522,55.8055,20.23267,45.67839,1,,
9.160578,25.45992,51.85402,25.87718,38.37663,1,,
8.002404,22.39188,53.65916,21.30023,42.50655,1,,
6.574741,27.24302,64.2934,23.42967,38.92667,1,,
13.50956,22.70163,74.56523,30.03683,40.89017,1,,
7.201489,33.37531,60.56524,48.58983,66.47617,2,,
6.763726,28.85617,67.23611,27.47688,40.70033,1,,
7.201489,32.57014,56.96624,25.48833,37.55333,1,,
7.530575,29.5789,57.10816,25.972,43.76133,1,,
8.699399,28.2052,59.27391,28.85167,49.08533,1,,
12.37958,26.10344,66.68249,23.16017,46.04767,1,,
5.740241,27.7799,68.9496,16.37717,30.05067,1,,
6.011716,28.14158,71.84129,21.05767,37.8705,1,,
8.907587,24.33985,75.76697,37.32983,58.67917,1,,
5.331721,23.9882,81.91103,34.5875,39.573,1,,
6.432457,22.27914,70.29555,16.32167,23.26267,1,,
5.557367,22.1497,59.3429,30.696,57.159,1,,
13.47944,26.79734,58.18237,34.6685,43.14133,2,,
5.389769,21.50375,56.27921,27.152,36.67483,1,,
9.894409,26.71867,67.84662,35.1225,51.26367,1,,
5.891254,25.55778,85.26641,16.40683,27.12317,1,,
8.864378,24.19098,85.93775,21.7544,33.31817,1,,
20.57793,30.12801,85.25006,34.69736,59.04017,2,,
6.854945,30.27312,69.73932,26.29984,41.27883,1,,
5.930099,36.83353,67.06378,25.26304,42.70602,1,,
5.912204,22.41078,67.25605,22.47597,32.65317,1,,
6.527866,18.88297,74.71238,21.99227,35.69272,1,,
6.538457,19.99748,74.31769,21.19872,41.68473,1,,
,,,,,,,
9.370577,18.93662,67.34516,26.29951,38.9587,1,,
7.470199,20.0228,62.03078,24.48956,40.90599,1,,
8.765725,22.46555,71.08359,22.62505,33.21162,1,,
19.33707,24.64269,63.44515,21.62933,36.97827,1,,
25.50031,26.89862,45.18121,21.99833,36.69853,2,,
17.52745,30.42472,54.6783,23.78422,49.08482,2,,
10.90963,25.65039,55.91693,33.75917,59.18114,2,,
15.77752,22.75487,61.47942,43.42559,59.90098,2,,
27.24931,30.05674,57.8884,30.02141,51.53884,2,,
11.28415,23.59579,70.85605,22.5033,42.58479,1,,
9.049202,22.8639,74.74366,18.69888,38.97655,1,,
12.83567,23.63998,66.45277,19.98533,38.97972,1,,
10.78041,21.40389,66.68792,23.99278,49.91946,1,,
11.12192,23.07698,56.51169,27.94454,45.47537,1,,
10.17701,21.13681,62.58542,23.4944,39.01968,1,,
8.869921,18.65003,69.79303,19.37686,28.67248,1,,
12.70161,21.59914,59.87914,22.79661,37.87942,1,,
6.234511,21.08061,68.63087,16.52629,23.87851,1,,
7.255784,22.17792,74.16359,19.98711,46.45951,1,,
6.768789,21.9075,69.39328,23.55676,67.91825,1,,
11.54857,25.30502,57.06251,33.15476,47.16263,1,,
15.30907,19.66538,32.71679,21.96363,35.43474,1,,
20.09758,22.44313,38.9272,25.32849,47.60871,2,,
20.19024,30.06267,48.01294,35.49008,53.24668,2,,
8.162168,19.72736,56.23089,51.24944,64.87098,2,,
8.497612,28.66057,47.85314,50.15591,85.92841,0,,
4.814726,22.58416,48.32038,41.99559,59.49109,2,,
6.959548,21.21689,55.17044,41.98538,64.76984,2,,
6.41625,21.56095,59.2822,41.69954,67.93307,2,,
6.605642,19.16158,54.42469,44.53853,77.68743,2,,
4.966671,27.3295,52.04574,27.67912,45.39156,1,,
12.12534,27.51152,55.53485,34.06321,49.75413,2,,
8.748805,23.76487,55.11688,31.5919,45.68426,1,,
21.96144,37.96992,58.41036,39.90404,57.25871,2,,
20.27803,25.79979,40.05798,23.92831,40.31936,2,,
26.34297,29.24075,44.899,24.49698,40.15767,2,,
14.05697,26.81383,53.65546,22.15378,44.78754,1,,
15.04625,25.33284,67.04599,22.95085,43.56376,1,,
10.40736,23.05547,47.87163,19.89233,43.22917,1,,
7.099795,26.06012,58.63854,22.35617,42.042,1,,
12.81311,20.63852,58.88902,19.40963,37.63917,1,,
15.1551,26.05162,44.30174,32.21866,54.01517,2,,
10.63606,23.23811,54.5098,27.39368,42.8795,1,,
9.31039,21.71958,55.91885,32.68097,56.52875,1,,
11.06622,25.26639,56.34134,28.49507,40.0494,1,,
11.75949,33.90034,49.27448,41.13389,59.44964,2,,
6.113846,19.79282,67.66023,21.79817,34.89983,1,,
8.168322,27.36682,59.59993,21.67233,38.66,1,,
11.62134,40.53184,53.63179,36.2245,65.32683,2,,
13.13057,35.40718,57.11045,25.43549,42.7735,2,,
9.436002,19.17539,66.88262,42.72817,66.4445,2,,
13.84406,34.48229,63.94711,36.39264,52.66119,2,,
,,,,,,,
10.93164,30.16624,56.81582,37.53333,62.5515,2,,
9.053363,29.53534,51.51804,39.3639,61.50823,2,,
4.051165,20.67978,57.98093,40.08521,53.66808,1,,
8.477244,27.38813,51.36239,26.63278,39.70997,1,,
6.848791,33.04587,39.54741,32.20034,58.16946,2,,
9.697831,32.0743,42.3511,31.51817,45.53972,2,,
21.00667,33.79859,46.05754,32.35037,55.14996,2,,
4.23884,20.79011,56.09642,22.1194,32.1505,1,,
7.699046,31.46629,44.07611,24.38565,35.73969,1,,
4.780916,46.61931,38.09793,48.2604,66.74046,0,,
3.513017,36.29038,48.58515,38.63484,70.9886,2,,
22.80371,33.08736,51.73215,27.30422,45.04429,2,,
10.63075,29.58926,46.87631,34.32923,56.37263,2,,
24.04443,34.76153,59.19303,35.06521,66.95477,2,,
23.15039,29.51552,60.71239,29.53074,52.23102,2,,
16.2387,27.57116,48.81569,15.8175,31.72001,1,,
22.07584,29.76288,56.15822,24.3735,43.39,2,,
26.73804,36.60537,49.62698,28.2615,49.43483,2,,
19.0966,37.52461,62.79606,25.54567,50.08383,2,,
13.47333,31.44686,60.73888,26.2655,47.59467,1,,
12.48956,32.62248,66.52389,27.95,52.9975,1,,
4.118379,24.26588,48.98083,41.52067,55.72783,2,,
13.6274,23.56916,31.05386,20.76533,29.0765,1,,
10.26889,28.83799,42.55587,26.55514,37.55422,1,,
33.29393,37.71486,43.35245,52.45267,57.1005,0,,
15.63683,23.90201,51.07005,26.63867,37.64829,1,,
5.371874,22.17039,58.49727,29.40856,37.13,1,,
19.39688,29.02572,51.59816,44.99905,71.71554,2,,
10.67304,33.15497,51.35945,44.6265,63.70333,2,,
8.380351,31.56126,55.89171,50.397,74.42517,2,,
4.622047,29.46952,33.28238,29.40426,49.23017,2,,
29.70287,33.96265,36.53181,28.4755,56.40367,2,,
14.31656,39.30043,49.07729,30.77322,55.6555,2,,
6.531969,35.89391,44.9891,18.50117,43.38667,1,,
5.568279,24.55673,49.59755,13.3215,33.63017,1,,
13.96652,28.66091,39.30676,26.97333,49.72117,2,,
4.816705,21.85854,50.07334,23.97183,44.0035,1,,
5.638548,31.72204,48.22414,23.71883,44.78483,1,,
8.747845,34.86309,53.32147,26.26367,53.60583,2,,
6.447297,21.9231,56.6484,21.401,44.26833,1,,
2.669788,17.9327,49.08839,16.282,34.32183,1,,
4.460559,23.12787,40.36168,16.29233,40.7585,1,,
10.67872,39.4189,35.85034,23.46067,59.341,2,,
14.33271,47.14804,46.90272,24.43717,60.26717,2,,
11.53591,47.34768,68.26682,27.98767,62.25817,2,,
14.82503,40.566,60.63815,38.5935,64.7735,2,,
9.849426,34.08173,54.6994,24.61362,54.69768,2,,
9.559169,24.99686,55.1819,25.64962,48.9859,1,,
8.773421,26.29476,50.38153,31.32085,55.42861,2,,
